spectrum_index,spectrum_id,ms_level,rt_seconds,polarity,centroid,tic,base_peak_mz,base_peak_intensity,precursor_selected_ion_mz,isolation_window_target_mz,acquisition_mode_hint
9602,sample=1 period=1 cycle=1601 experiment=3,2,528.147,positive,True,9254.0,166.031086459678,238.0,202.3,202.3,DDA
9603,sample=1 period=1 cycle=1601 experiment=4,2,528.18799999998,positive,True,468.0,0.00010163427116,26.0,283.5,283.5,DDA
9604,sample=1 period=1 cycle=1601 experiment=5,2,528.22900000002,positive,True,1452.0,381.215135397439,124.0,394.1,394.1,DDA
9605,sample=1 period=1 cycle=1601 experiment=6,2,528.2700000000001,positive,True,617.0,136.070979337369,31.0,637.4,637.4,DDA
9606,sample=1 period=1 cycle=1602 experiment=1,1,528.366,positive,True,4026.0,60.043150801019,512.0,,,
9607,sample=1 period=1 cycle=1602 experiment=2,2,528.43699999998,positive,True,3850.0,43.017741519352,286.0,105.15,105.15,DDA
9608,sample=1 period=1 cycle=1602 experiment=3,2,528.47800000002,positive,True,7745.0,166.027470360951,184.0,202.3,202.3,DDA
9609,sample=1 period=1 cycle=1602 experiment=4,2,528.519,positive,True,592.0,0.00010163427116,31.0,283.5,283.5,DDA
9610,sample=1 period=1 cycle=1602 experiment=5,2,528.55999999998,positive,True,1136.0,210.102408012718,93.0,394.1,394.1,DDA
9611,sample=1 period=1 cycle=1602 experiment=6,2,528.60100000002,positive,True,363.0,278.108883689519,31.0,637.4,637.4,DDA
9612,sample=1 period=1 cycle=1603 experiment=1,1,528.69700000002,positive,True,3057.0,60.043150801019,373.0,,,
9613,sample=1 period=1 cycle=1603 experiment=2,2,528.7660000000201,positive,True,4493.0,43.016821198158,173.0,105.15,105.15,DDA
9614,sample=1 period=1 cycle=1603 experiment=3,2,528.807,positive,True,9251.0,166.031086459678,401.0,202.3,202.3,DDA
9615,sample=1 period=1 cycle=1603 experiment=4,2,528.8479999999801,positive,True,634.0,127.073393773552,31.0,283.5,283.5,DDA
9616,sample=1 period=1 cycle=1603 experiment=5,2,528.8890000000199,positive,True,1405.0,210.090204681404,62.0,394.1,394.1,DDA
9617,sample=1 period=1 cycle=1603 experiment=6,2,528.9300000000001,positive,True,540.0,120.078138859524,31.0,637.4,637.4,DDA
9618,sample=1 period=1 cycle=1604 experiment=1,1,529.026,positive,True,4898.0,60.043150801019,340.0,,,
9619,sample=1 period=1 cycle=1604 experiment=2,2,529.09600000002,positive,True,6324.0,43.018661850391,569.0,105.15,105.15,DDA
9620,sample=1 period=1 cycle=1604 experiment=3,2,529.137,positive,True,11301.0,166.029278405392,232.0,202.3,202.3,DDA
9621,sample=1 period=1 cycle=1604 experiment=4,2,529.17799999998,positive,True,676.0,0.00010163427116,26.0,283.5,283.5,DDA
9622,sample=1 period=1 cycle=1604 experiment=5,2,529.2190000000201,positive,True,2789.0,210.09630630276,93.0,394.1,394.1,DDA
9623,sample=1 period=1 cycle=1604 experiment=6,2,529.26,positive,True,617.0,221.095549581204,62.0,637.4,637.4,DDA
9624,sample=1 period=1 cycle=1605 experiment=1,1,529.356,positive,True,4787.0,60.044238057828,416.0,,,
9625,sample=1 period=1 cycle=1605 experiment=2,2,529.4260000000199,positive,True,5320.0,43.016821198158,458.0,105.15,105.15,DDA
9626,sample=1 period=1 cycle=1605 experiment=3,2,529.467,positive,True,10410.0,166.023854301602,264.0,202.3,202.3,DDA
9627,sample=1 period=1 cycle=1605 experiment=4,2,529.50799999998,positive,True,722.0,100.987185201833,62.0,283.5,283.5,DDA
9628,sample=1 period=1 cycle=1605 experiment=5,2,529.54900000002,positive,True,1831.0,210.092238545345,93.0,394.1,394.1,DDA
9629,sample=1 period=1 cycle=1605 experiment=6,2,529.5899999999999,positive,True,710.0,397.178695561759,31.0,637.4,637.4,DDA
9630,sample=1 period=1 cycle=1606 experiment=1,1,529.6859999999999,positive,True,4915.0,166.028269126842,502.0,,,
9631,sample=1 period=1 cycle=1606 experiment=2,2,529.75600000002,positive,True,4863.0,43.017741519352,339.0,105.15,105.15,DDA
9632,sample=1 period=1 cycle=1606 experiment=3,2,529.797,positive,True,6526.0,166.031086459678,185.0,202.3,202.3,DDA
9633,sample=1 period=1 cycle=1606 experiment=4,2,529.83799999998,positive,True,400.0,107.086460951534,31.0,283.5,283.5,DDA
9634,sample=1 period=1 cycle=1606 experiment=5,2,529.87900000002,positive,True,882.0,198.078080336653,31.0,394.1,394.1,DDA
9635,sample=1 period=1 cycle=1606 experiment=6,2,529.9200000000001,positive,True,420.0,425.175514541528,31.0,637.4,637.4,DDA
9636,sample=1 period=1 cycle=1607 experiment=1,1,530.0160000000001,positive,True,4848.0,166.028269126842,437.0,,,
9637,sample=1 period=1 cycle=1607 experiment=2,2,530.08699999998,positive,True,3743.0,43.016821198158,199.0,105.15,105.15,DDA
9638,sample=1 period=1 cycle=1607 experiment=3,2,530.1280000000199,positive,True,8469.0,166.029278405392,340.0,202.3,202.3,DDA
9639,sample=1 period=1 cycle=1607 experiment=4,2,530.169,positive,True,738.0,101.053470953083,31.0,283.5,283.5,DDA
9640,sample=1 period=1 cycle=1607 experiment=5,2,530.20999999998,positive,True,1535.0,210.098340196234,93.0,394.1,394.1,DDA
9641,sample=1 period=1 cycle=1607 experiment=6,2,530.25100000002,positive,True,322.0,556.27612875581,31.0,637.4,637.4,DDA
9642,sample=1 period=1 cycle=1608 experiment=1,1,530.346,positive,True,5229.0,60.043150801019,685.0,,,
9643,sample=1 period=1 cycle=1608 experiment=2,2,530.4160000000201,positive,True,3989.0,43.017741519352,256.0,105.15,105.15,DDA
9644,sample=1 period=1 cycle=1608 experiment=3,2,530.457,positive,True,10409.0,166.032894523809,221.0,202.3,202.3,DDA
9645,sample=1 period=1 cycle=1608 experiment=4,2,530.49799999998,positive,True,571.0,149.022857195693,62.0,283.5,283.5,DDA
9646,sample=1 period=1 cycle=1608 experiment=5,2,530.53900000002,positive,True,1924.0,210.09630630276,93.0,394.1,394.1,DDA
9647,sample=1 period=1 cycle=1608 experiment=6,2,530.58,positive,True,540.0,381.226094276226,31.0,637.4,637.4,DDA
9648,sample=1 period=1 cycle=1609 experiment=1,1,530.6759999999999,positive,True,1991.0,60.043150801019,335.0,,,
9649,sample=1 period=1 cycle=1609 experiment=2,2,530.74600000002,positive,True,3048.0,43.017741519352,235.0,105.15,105.15,DDA
9650,sample=1 period=1 cycle=1609 experiment=3,2,530.787,positive,True,8000.0,166.027470360951,376.0,202.3,202.3,DDA
9651,sample=1 period=1 cycle=1609 experiment=4,2,530.82799999998,positive,True,738.0,67.054349050429,31.0,283.5,283.5,DDA
9652,sample=1 period=1 cycle=1609 experiment=5,2,530.86900000002,positive,True,2178.0,210.092238545345,93.0,394.1,394.1,DDA
9653,sample=1 period=1 cycle=1609 experiment=6,2,530.91,positive,True,763.0,278.118243973388,62.0,637.4,637.4,DDA
9654,sample=1 period=1 cycle=1610 experiment=1,1,531.006,positive,True,5856.0,60.043150801019,569.0,,,
9655,sample=1 period=1 cycle=1610 experiment=2,2,531.07600000002,positive,True,5164.0,43.017741519352,945.0,105.15,105.15,DDA
9656,sample=1 period=1 cycle=1610 experiment=3,2,531.1170000000001,positive,True,8364.0,110.038240008676,260.0,202.3,202.3,DDA
9657,sample=1 period=1 cycle=1610 experiment=4,2,531.15799999998,positive,True,348.0,121.058058288176,31.0,283.5,283.5,DDA
9658,sample=1 period=1 cycle=1610 experiment=5,2,531.19900000002,positive,True,1332.0,210.098340196234,93.0,394.1,394.1,DDA
9659,sample=1 period=1 cycle=1610 experiment=6,2,531.24,positive,True,208.0,0.00010163427116,26.0,637.4,637.4,DDA
9660,sample=1 period=1 cycle=1611 experiment=1,1,531.336,positive,True,2964.0,198.095222781663,276.0,,,
9661,sample=1 period=1 cycle=1611 experiment=2,2,531.40600000002,positive,True,5976.0,43.016821198158,356.0,105.15,105.15,DDA
9662,sample=1 period=1 cycle=1611 experiment=3,2,531.447,positive,True,6881.0,166.023854301602,155.0,202.3,202.3,DDA
9663,sample=1 period=1 cycle=1611 experiment=4,2,531.48799999998,positive,True,572.0,0.00010163427116,26.0,283.5,283.5,DDA
9664,sample=1 period=1 cycle=1611 experiment=5,2,531.52900000002,positive,True,2026.0,198.099804384213,93.0,394.1,394.1,DDA
9665,sample=1 period=1 cycle=1611 experiment=6,2,531.57,positive,True,260.0,0.00010163427116,26.0,637.4,637.4,DDA
9666,sample=1 period=1 cycle=1612 experiment=1,1,531.666,positive,True,4911.0,166.02646116912,370.0,,,
9667,sample=1 period=1 cycle=1612 experiment=2,2,531.73600000002,positive,True,4122.0,43.017741519352,293.0,105.15,105.15,DDA
9668,sample=1 period=1 cycle=1612 experiment=3,2,531.7769999999999,positive,True,5617.0,140.072533913208,155.0,202.3,202.3,DDA
9669,sample=1 period=1 cycle=1612 experiment=4,2,531.81799999998,positive,True,208.0,0.00010163427116,26.0,283.5,283.5,DDA
9670,sample=1 period=1 cycle=1612 experiment=5,2,531.8590000000199,positive,True,1167.0,210.09427241913,93.0,394.1,394.1,DDA
9671,sample=1 period=1 cycle=1612 experiment=6,2,531.9,positive,True,104.0,0.00010163427116,26.0,637.4,637.4,DDA
9672,sample=1 period=1 cycle=1613 experiment=1,1,531.996,positive,True,5757.0,60.043150801019,578.0,,,
9673,sample=1 period=1 cycle=1613 experiment=2,2,532.06600000002,positive,True,3071.0,43.017741519352,271.0,105.15,105.15,DDA
9674,sample=1 period=1 cycle=1613 experiment=3,2,532.107,positive,True,7012.0,166.027470360951,298.0,202.3,202.3,DDA
9675,sample=1 period=1 cycle=1613 experiment=4,2,532.14799999998,positive,True,530.0,129.053524057515,31.0,283.5,283.5,DDA
9676,sample=1 period=1 cycle=1613 experiment=5,2,532.1890000000201,positive,True,3223.0,210.098340196234,93.0,394.1,394.1,DDA
9677,sample=1 period=1 cycle=1613 experiment=6,2,532.23,positive,True,586.0,556.269509763769,62.0,637.4,637.4,DDA
9678,sample=1 period=1 cycle=1614 experiment=1,1,532.326,positive,True,3192.0,0.0001011908095498,337.0,,,
9679,sample=1 period=1 cycle=1614 experiment=2,2,532.39600000002,positive,True,3192.0,43.017741519352,210.0,105.15,105.15,DDA
9680,sample=1 period=1 cycle=1614 experiment=3,2,532.437,positive,True,6125.0,166.031086459678,251.0,202.3,202.3,DDA
9681,sample=1 period=1 cycle=1614 experiment=4,2,532.4779999999799,positive,True,494.0,0.00010163427116,26.0,283.5,283.5,DDA
9682,sample=1 period=1 cycle=1614 experiment=5,2,532.51900000002,positive,True,767.0,198.091904592728,31.0,394.1,394.1,DDA
9683,sample=1 period=1 cycle=1614 experiment=6,2,532.56,positive,True,374.0,278.113563811764,62.0,637.4,637.4,DDA
9684,sample=1 period=1 cycle=1615 experiment=1,1,532.656,positive,True,6947.0,60.044238057828,560.0,,,
9685,sample=1 period=1 cycle=1615 experiment=2,2,532.72600000002,positive,True,4667.0,43.016821198158,290.0,105.15,105.15,DDA
9686,sample=1 period=1 cycle=1615 experiment=3,2,532.767,positive,True,7503.0,166.029278405392,286.0,202.3,202.3,DDA
9687,sample=1 period=1 cycle=1615 experiment=4,2,532.80799999998,positive,True,520.0,0.00010163427116,26.0,283.5,283.5,DDA
9688,sample=1 period=1 cycle=1615 experiment=5,2,532.84900000002,positive,True,2093.0,210.092238545345,124.0,394.1,394.1,DDA
9689,sample=1 period=1 cycle=1615 experiment=6,2,532.8900000000001,positive,True,520.0,0.00010163427116,26.0,637.4,637.4,DDA
9690,sample=1 period=1 cycle=1616 experiment=1,1,532.986,positive,True,6629.0,166.030077094409,474.0,,,
9691,sample=1 period=1 cycle=1616 experiment=2,2,533.0560000000199,positive,True,3576.0,42.034079379877,384.0,105.15,105.15,DDA
9692,sample=1 period=1 cycle=1616 experiment=3,2,533.097,positive,True,5321.0,166.032894523809,202.0,202.3,202.3,DDA
9693,sample=1 period=1 cycle=1616 experiment=4,2,533.13799999998,positive,True,494.0,0.00010163427116,26.0,283.5,283.5,DDA
9694,sample=1 period=1 cycle=1616 experiment=5,2,533.17900000002,positive,True,1448.0,210.098340196234,62.0,394.1,394.1,DDA
9695,sample=1 period=1 cycle=1616 experiment=6,2,533.22,positive,True,130.0,0.00010163427116,26.0,637.4,637.4,DDA
9696,sample=1 period=1 cycle=1617 experiment=1,1,533.316,positive,True,3847.0,60.043150801019,453.0,,,
9697,sample=1 period=1 cycle=1617 experiment=2,2,533.38600000002,positive,True,3992.0,43.019582191274,200.0,105.15,105.15,DDA
9698,sample=1 period=1 cycle=1617 experiment=3,2,533.427,positive,True,9378.0,140.070873205702,359.0,202.3,202.3,DDA
9699,sample=1 period=1 cycle=1617 experiment=4,2,533.4679999999801,positive,True,774.0,0.00010163427116,31.0,283.5,283.5,DDA
9700,sample=1 period=1 cycle=1617 experiment=5,2,533.5090000000199,positive,True,2167.0,210.09427241913,124.0,394.1,394.1,DDA
9701,sample=1 period=1 cycle=1617 experiment=6,2,533.55,positive,True,416.0,0.00010163427116,26.0,637.4,637.4,DDA
9702,sample=1 period=1 cycle=1618 experiment=1,1,533.646,positive,True,2191.0,198.095222781663,225.0,,,
9703,sample=1 period=1 cycle=1618 experiment=2,2,533.71600000002,positive,True,4226.0,42.033169641819,476.0,105.15,105.15,DDA
9704,sample=1 period=1 cycle=1618 experiment=3,2,533.757,positive,True,9653.0,166.025662326354,418.0,202.3,202.3,DDA
9705,sample=1 period=1 cycle=1618 experiment=4,2,533.79799999998,positive,True,546.0,0.00010163427116,26.0,283.5,283.5,DDA
9706,sample=1 period=1 cycle=1618 experiment=5,2,533.8390000000201,positive,True,2192.0,210.098340196234,93.0,394.1,394.1,DDA
9707,sample=1 period=1 cycle=1618 experiment=6,2,533.88,positive,True,182.0,0.00010163427116,26.0,637.4,637.4,DDA
9708,sample=1 period=1 cycle=1619 experiment=1,1,533.976,positive,True,3910.0,166.030077094409,330.0,,,
9709,sample=1 period=1 cycle=1619 experiment=2,2,534.04600000002,positive,True,5628.0,43.017741519352,640.0,105.15,105.15,DDA
9710,sample=1 period=1 cycle=1619 experiment=3,2,534.087,positive,True,10284.0,166.031086459678,288.0,202.3,202.3,DDA
9711,sample=1 period=1 cycle=1619 experiment=4,2,534.1279999999799,positive,True,582.0,101.059113297782,31.0,283.5,283.5,DDA
9712,sample=1 period=1 cycle=1619 experiment=5,2,534.16900000002,positive,True,1836.0,210.09630630276,155.0,394.1,394.1,DDA
9713,sample=1 period=1 cycle=1619 experiment=6,2,534.2099999999999,positive,True,540.0,556.272819254867,31.0,637.4,637.4,DDA
9714,sample=1 period=1 cycle=1620 experiment=1,1,534.3059999999999,positive,True,7671.0,60.043150801019,570.0,,,
9715,sample=1 period=1 cycle=1620 experiment=2,2,534.37600000002,positive,True,3390.0,43.016821198158,251.0,105.15,105.15,DDA
9716,sample=1 period=1 cycle=1620 experiment=3,2,534.417,positive,True,6820.0,166.025662326354,245.0,202.3,202.3,DDA
9717,sample=1 period=1 cycle=1620 experiment=4,2,534.45799999998,positive,True,400.0,129.058306262143,31.0,283.5,283.5,DDA
9718,sample=1 period=1 cycle=1620 experiment=5,2,534.49900000002,positive,True,1317.0,210.09427241913,62.0,394.1,394.1,DDA
9719,sample=1 period=1 cycle=1620 experiment=6,2,534.5400000000001,positive,True,348.0,0.00010163427116,31.0,637.4,637.4,DDA
9720,sample=1 period=1 cycle=1621 experiment=1,1,534.6360000000001,positive,True,4407.0,166.030077094409,438.0,,,
9721,sample=1 period=1 cycle=1621 experiment=2,2,534.70600000002,positive,True,4168.0,43.018661850391,528.0,105.15,105.15,DDA
9722,sample=1 period=1 cycle=1621 experiment=3,2,534.747,positive,True,8614.0,166.031086459678,297.0,202.3,202.3,DDA
9723,sample=1 period=1 cycle=1621 experiment=4,2,534.78799999998,positive,True,468.0,0.00010163427116,26.0,283.5,283.5,DDA
9724,sample=1 period=1 cycle=1621 experiment=5,2,534.82900000002,positive,True,1411.0,198.091904592728,62.0,394.1,394.1,DDA
9725,sample=1 period=1 cycle=1621 experiment=6,2,534.87,positive,True,286.0,0.00010163427116,26.0,637.4,637.4,DDA
9726,sample=1 period=1 cycle=1622 experiment=1,1,534.966,positive,True,6003.0,198.097197642586,518.0,,,
9727,sample=1 period=1 cycle=1622 experiment=2,2,535.0360000000201,positive,True,4179.0,42.036808653121,330.0,105.15,105.15,DDA
9728,sample=1 period=1 cycle=1622 experiment=3,2,535.077,positive,True,8331.0,166.029278405392,284.0,202.3,202.3,DDA
9729,sample=1 period=1 cycle=1622 experiment=4,2,535.11799999998,positive,True,322.0,90.054674541502,31.0,283.5,283.5,DDA
9730,sample=1 period=1 cycle=1622 experiment=5,2,535.15900000002,positive,True,1721.0,210.09427241913,62.0,394.1,394.1,DDA
9731,sample=1 period=1 cycle=1622 experiment=6,2,535.2,positive,True,312.0,0.00010163427116,26.0,637.4,637.4,DDA
9732,sample=1 period=1 cycle=1623 experiment=1,1,535.2959999999999,positive,True,4420.0,166.030077094409,595.0,,,
9733,sample=1 period=1 cycle=1623 experiment=2,2,535.36600000002,positive,True,2513.0,43.016821198158,154.0,105.15,105.15,DDA
9734,sample=1 period=1 cycle=1623 experiment=3,2,535.407,positive,True,5706.0,110.036768074772,175.0,202.3,202.3,DDA
9735,sample=1 period=1 cycle=1623 experiment=4,2,535.44799999998,positive,True,468.0,0.00010163427116,26.0,283.5,283.5,DDA
9736,sample=1 period=1 cycle=1623 experiment=5,2,535.48900000002,positive,True,1685.0,381.215135397439,93.0,394.1,394.1,DDA
9737,sample=1 period=1 cycle=1623 experiment=6,2,535.53,positive,True,156.0,0.00010163427116,26.0,637.4,637.4,DDA
9738,sample=1 period=1 cycle=1624 experiment=1,1,535.626,positive,True,3107.0,60.044238057828,303.0,,,
9739,sample=1 period=1 cycle=1624 experiment=2,2,535.6960000000199,positive,True,3036.0,43.017741519352,267.0,105.15,105.15,DDA
9740,sample=1 period=1 cycle=1624 experiment=3,2,535.7370000000001,positive,True,8817.0,166.031086459678,274.0,202.3,202.3,DDA
9741,sample=1 period=1 cycle=1624 experiment=4,2,535.77799999998,positive,True,738.0,198.103754339024,31.0,283.5,283.5,DDA
9742,sample=1 period=1 cycle=1624 experiment=5,2,535.81900000002,positive,True,2241.0,210.09630630276,247.0,394.1,394.1,DDA
9743,sample=1 period=1 cycle=1624 experiment=6,2,535.8599999999999,positive,True,270.0,557.249548951875,31.0,637.4,637.4,DDA
9744,sample=1 period=1 cycle=1625 experiment=1,1,535.956,positive,True,3050.0,60.044238057828,412.0,,,
9745,sample=1 period=1 cycle=1625 experiment=2,2,536.02600000002,positive,True,4250.0,43.015900886809,310.0,105.15,105.15,DDA
9746,sample=1 period=1 cycle=1625 experiment=3,2,536.067,positive,True,9478.0,166.029278405392,221.0,202.3,202.3,DDA
9747,sample=1 period=1 cycle=1625 experiment=4,2,536.10799999998,positive,True,442.0,0.00010163427116,26.0,283.5,283.5,DDA
9748,sample=1 period=1 cycle=1625 experiment=5,2,536.14900000002,positive,True,1365.0,210.098340196234,93.0,394.1,394.1,DDA
9749,sample=1 period=1 cycle=1625 experiment=6,2,536.19,positive,True,114.0,382.213038396892,31.0,637.4,637.4,DDA
9750,sample=1 period=1 cycle=1626 experiment=1,1,536.2860000000001,positive,True,3030.0,60.043150801019,577.0,,,
9751,sample=1 period=1 cycle=1626 experiment=2,2,536.35600000002,positive,True,3947.0,43.017741519352,269.0,105.15,105.15,DDA
9752,sample=1 period=1 cycle=1626 experiment=3,2,536.3969999999999,positive,True,5184.0,166.029278405392,155.0,202.3,202.3,DDA
9753,sample=1 period=1 cycle=1626 experiment=4,2,536.43799999998,positive,True,312.0,0.00010163427116,26.0,283.5,283.5,DDA
9754,sample=1 period=1 cycle=1626 experiment=5,2,536.4790000000199,positive,True,1395.0,210.100374099554,62.0,394.1,394.1,DDA
9755,sample=1 period=1 cycle=1626 experiment=6,2,536.52,positive,True,348.0,381.204176676168,62.0,637.4,637.4,DDA
9756,sample=1 period=1 cycle=1627 experiment=1,1,536.616,positive,True,4696.0,60.043169659485,465.0,,,
9757,sample=1 period=1 cycle=1627 experiment=2,2,536.68600000002,positive,True,2030.0,43.019595702945,200.0,105.15,105.15,DDA
9758,sample=1 period=1 cycle=1627 experiment=3,2,536.727,positive,True,5205.0,110.038274569692,124.0,202.3,202.3,DDA
9759,sample=1 period=1 cycle=1627 experiment=4,2,536.76799999998,positive,True,260.0,0.0001016343030815,26.0,283.5,283.5,DDA
9760,sample=1 period=1 cycle=1627 experiment=5,2,536.8090000000201,positive,True,1658.0,198.103816559823,62.0,394.1,394.1,DDA
9761,sample=1 period=1 cycle=1627 experiment=6,2,536.85,positive,True,332.0,221.085186894003,62.0,637.4,637.4,DDA
9762,sample=1 period=1 cycle=1628 experiment=1,1,536.946,positive,True,5352.0,60.044256916634,487.0,,,
9763,sample=1 period=1 cycle=1628 experiment=2,2,537.01600000002,positive,True,2343.0,43.017755030445,154.0,105.15,105.15,DDA
9764,sample=1 period=1 cycle=1628 experiment=3,2,537.057,positive,True,4962.0,140.070917199424,155.0,202.3,202.3,DDA
9765,sample=1 period=1 cycle=1628 experiment=4,2,537.09799999998,positive,True,218.0,198.097891640512,31.0,283.5,283.5,DDA
9766,sample=1 period=1 cycle=1628 experiment=5,2,537.13900000002,positive,True,1027.0,210.092304531509,62.0,394.1,394.1,DDA
9767,sample=1 period=1 cycle=1628 experiment=6,2,537.18,positive,True,104.0,0.0001016343030815,26.0,637.4,637.4,DDA
9768,sample=1 period=1 cycle=1629 experiment=1,1,537.276,positive,True,2973.0,166.028321273312,380.0,,,
9769,sample=1 period=1 cycle=1629 experiment=2,2,537.34600000002,positive,True,2050.0,43.016834708962,155.0,105.15,105.15,DDA
9770,sample=1 period=1 cycle=1629 experiment=3,2,537.3870000000001,positive,True,4647.0,166.029330552179,155.0,202.3,202.3,DDA
9771,sample=1 period=1 cycle=1629 experiment=4,2,537.42799999998,positive,True,390.0,0.0001016343030815,26.0,283.5,283.5,DDA
9772,sample=1 period=1 cycle=1629 experiment=5,2,537.4690000000201,positive,True,1182.0,210.094338405932,124.0,394.1,394.1,DDA
9773,sample=1 period=1 cycle=1629 experiment=6,2,537.51,positive,True,312.0,0.0001016343030815,26.0,637.4,637.4,DDA
9774,sample=1 period=1 cycle=1630 experiment=1,1,537.606,positive,True,4716.0,60.043169659485,570.0,,,
9775,sample=1 period=1 cycle=1630 experiment=2,2,537.6760000000199,positive,True,3312.0,43.016834708962,188.0,105.15,105.15,DDA
9776,sample=1 period=1 cycle=1630 experiment=3,2,537.717,positive,True,8965.0,140.070917199424,260.0,202.3,202.3,DDA
9777,sample=1 period=1 cycle=1630 experiment=4,2,537.75799999998,positive,True,520.0,0.0001016343030815,26.0,283.5,283.5,DDA
9778,sample=1 period=1 cycle=1630 experiment=5,2,537.79900000002,positive,True,1432.0,210.096372290201,62.0,394.1,394.1,DDA
9779,sample=1 period=1 cycle=1630 experiment=6,2,537.84,positive,True,384.0,0.0001016343030815,62.0,637.4,637.4,DDA
9780,sample=1 period=1 cycle=1631 experiment=1,1,537.936,positive,True,4356.0,166.028321273312,464.0,,,
9781,sample=1 period=1 cycle=1631 experiment=2,2,538.00600000002,positive,True,3197.0,43.016834708962,195.0,105.15,105.15,DDA
9782,sample=1 period=1 cycle=1631 experiment=3,2,538.047,positive,True,5000.0,166.025714472005,240.0,202.3,202.3,DDA
9783,sample=1 period=1 cycle=1631 experiment=4,2,538.08799999998,positive,True,390.0,0.0001016343030815,26.0,283.5,283.5,DDA
9784,sample=1 period=1 cycle=1631 experiment=5,2,538.1290000000199,positive,True,1447.0,210.096372290201,124.0,394.1,394.1,DDA
9785,sample=1 period=1 cycle=1631 experiment=6,2,538.17,positive,True,218.0,556.286232037075,31.0,637.4,637.4,DDA
9786,sample=1 period=1 cycle=1632 experiment=1,1,538.266,positive,True,5079.0,60.044256916634,638.0,,,
9787,sample=1 period=1 cycle=1632 experiment=2,2,538.33600000002,positive,True,2983.0,43.018675361772,215.0,105.15,105.15,DDA
9788,sample=1 period=1 cycle=1632 experiment=3,2,538.3770000000001,positive,True,6448.0,148.032756511943,155.0,202.3,202.3,DDA
9789,sample=1 period=1 cycle=1632 experiment=4,2,538.41799999998,positive,True,416.0,0.0001016343030815,26.0,283.5,283.5,DDA
9790,sample=1 period=1 cycle=1632 experiment=5,2,538.4590000000201,positive,True,752.0,210.098406184315,62.0,394.1,394.1,DDA
9791,sample=1 period=1 cycle=1632 experiment=6,2,538.5,positive,True,182.0,0.0001016343030815,26.0,637.4,637.4,DDA
9792,sample=1 period=1 cycle=1633 experiment=1,1,538.596,positive,True,5330.0,60.043169659485,627.0,,,
9793,sample=1 period=1 cycle=1633 experiment=2,2,538.66600000002,positive,True,3784.0,42.035002330209,233.0,105.15,105.15,DDA
9794,sample=1 period=1 cycle=1633 experiment=3,2,538.707,positive,True,8434.0,140.070917199424,321.0,202.3,202.3,DDA
9795,sample=1 period=1 cycle=1633 experiment=4,2,538.7479999999799,positive,True,572.0,0.0001016343030815,26.0,283.5,283.5,DDA
9796,sample=1 period=1 cycle=1633 experiment=5,2,538.78900000002,positive,True,1250.0,210.100440088273,124.0,394.1,394.1,DDA
9797,sample=1 period=1 cycle=1633 experiment=6,2,538.8299999999999,positive,True,322.0,557.269598558686,31.0,637.4,637.4,DDA
9798,sample=1 period=1 cycle=1634 experiment=1,1,538.926,positive,True,2893.0,166.028321273312,473.0,,,
9799,sample=1 period=1 cycle=1634 experiment=2,2,538.99600000002,positive,True,1796.0,43.018675361772,224.0,105.15,105.15,DDA
9800,sample=1 period=1 cycle=1634 experiment=3,2,539.037,positive,True,3213.0,166.02752250717,154.0,202.3,202.3,DDA
9801,sample=1 period=1 cycle=1634 experiment=4,2,539.0779999999801,positive,True,312.0,0.0001016343030815,26.0,283.5,283.5,DDA
9802,sample=1 period=1 cycle=1634 experiment=5,2,539.11900000002,positive,True,545.0,210.096372290201,93.0,394.1,394.1,DDA
9803,sample=1 period=1 cycle=1634 experiment=6,2,539.1600000000001,positive,True,182.0,0.0001016343030815,26.0,637.4,637.4,DDA
9804,sample=1 period=1 cycle=1635 experiment=1,1,539.2560000000001,positive,True,6067.0,60.042082412179,455.0,,,
9805,sample=1 period=1 cycle=1635 experiment=2,2,539.32600000002,positive,True,3183.0,42.03409258202,306.0,105.15,105.15,DDA
9806,sample=1 period=1 cycle=1635 experiment=3,2,539.367,positive,True,6527.0,166.02752250717,203.0,202.3,202.3,DDA
9807,sample=1 period=1 cycle=1635 experiment=4,2,539.40799999998,positive,True,478.0,0.0001016343030815,31.0,283.5,283.5,DDA
9808,sample=1 period=1 cycle=1635 experiment=5,2,539.44900000002,positive,True,980.0,210.092304531509,62.0,394.1,394.1,DDA
9809,sample=1 period=1 cycle=1635 experiment=6,2,539.49,positive,True,400.0,278.099610909186,31.0,637.4,637.4,DDA
9810,sample=1 period=1 cycle=1636 experiment=1,1,539.586,positive,True,4301.0,60.043169659485,439.0,,,
9811,sample=1 period=1 cycle=1636 experiment=2,2,539.6560000000201,positive,True,2860.0,43.017755030445,478.0,105.15,105.15,DDA
9812,sample=1 period=1 cycle=1636 experiment=3,2,539.697,positive,True,6123.0,198.097891640512,170.0,202.3,202.3,DDA
9813,sample=1 period=1 cycle=1636 experiment=4,2,539.73799999998,positive,True,312.0,0.0001016343030815,26.0,283.5,283.5,DDA
9814,sample=1 period=1 cycle=1636 experiment=5,2,539.77900000002,positive,True,834.0,210.096372290201,93.0,394.1,394.1,DDA
9815,sample=1 period=1 cycle=1636 experiment=6,2,539.8199999999999,positive,True,130.0,0.0001016343030815,26.0,637.4,637.4,DDA
9816,sample=1 period=1 cycle=1637 experiment=1,1,539.9159999999999,positive,True,2547.0,166.028321273312,268.0,,,
